Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023
Start Time,09:39:00,09:42:00,09:45:00,09:48:00,09:51:00,09:54:00,09:57:00,10:00:00,10:03:00,10:06:00,10:09:00,10:12:00,10:15:00,10:18:00,10:21:00,10:24:00,10:27:00,10:30:00,10:33:00,10:36:00,10:39:00,10:42:00,10:45:00,10:48:00,10:51:00,10:54:00
Sample Temp (C),21.4,21.5,21.6,21.6,21.7,21.8,21.8,21.9,22.0,22.0,22.0,22.0,22.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.0,22.0,22.0
Sample Pressure (kPa),80.8,80.8,80.8,80.8,80.9,80.9,80.9,80.8,80.8,80.8,80.8,80.8,80.8,80.7,80.7,80.7,80.6,80.6,80.6,80.5,80.5,80.5,80.6,80.6,80.6,80.6
Relative Humidity (%),17.4,18.9,20.1,20.9,21.4,21.8,22.0,22.0,22.0,21.8,21.6,21.4,21.2,20.9,20.6,20.3,20.0,19.7,19.4,19.1,18.8,18.5,18.2,17.9,17.6,17.4
Mean Free Path (m),8.37954e-008,8.38316e-008,8.38678e-008,8.38678e-008,8.38003e-008,8.38365e-008,8.38365e-008,8.39765e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.41530e-008,8.41530e-008,8.41530e-008,8.42575e-008,8.42575e-008,8.42575e-008,8.43621e-008,8.43621e-008,8.43621e-008,8.42575e-008,8.42211e-008,8.42211e-008,8.42211e-008
Gas Viscosity (Pa*s),1.82480e-005,1.82528e-005,1.82576e-005,1.82576e-005,1.82624e-005,1.82672e-005,1.82672e-005,1.82719e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82767e-005,1.82767e-005,1.82767e-005
Diameter Midpoint (nm)
 51.4,3.238,2.568,2.822,4255.311,5170.690,3486.679,2518.089,1794.872,1351.349,1062.891,840.212,693.858,566.245,463.791,392.165,335.233,270.691,244.954,207.365,174.639,165.638,141.508,127.919,114.201,105.685,89.414
 53.3,3.418,3.526,2.647,1840.981,5368.137,3678.844,2762.749,2008.300,1533.851,1223.739,977.306,776.664,680.422,541.747,460.635,386.935,321.096,280.191,249.420,214.170,192.443,170.961,157.717,140.725,121.109,107.657
 55.2,3.506,3.025,2.779,88.742,5769.894,3946.735,3017.960,2231.302,1710.302,1407.751,1076.465,896.188,783.775,633.666,545.028,468.612,386.161,339.806,284.749,264.018,227.162,207.542,182.084,162.805,141.421,133.264
 57.3,3.004,2.461,2.236,0.000,6128.112,4300.205,3246.753,2437.473,1893.695,1531.703,1210.586,1024.709,913.942,734.681,614.313,545.098,452.800,399.911,339.154,314.794,278.775,243.760,220.058,203.358,170.790,164.051
 59.4,2.872,2.635,3.280,0.000,6572.047,4725.288,3553.507,2722.609,2141.519,1753.384,1334.587,1134.428,1044.797,821.928,734.618,623.048,529.869,464.868,403.066,356.564,331.275,289.079,266.301,239.330,207.964,200.190
 61.5,3.591,2.705,2.210,0.000,7102.774,5023.885,3856.113,2927.902,2312.477,1915.876,1545.614,1281.254,1176.016,946.002,811.239,711.020,613.614,524.959,470.022,422.153,368.438,335.119,327.461,277.957,254.640,236.356
 63.8,2.861,3.237,2.322,0.000,7519.090,5473.797,4267.560,3219.166,2612.300,2153.631,1769.226,1476.776,1318.944,1063.455,933.403,817.212,723.227,619.990,555.512,483.967,434.604,389.851,376.457,333.443,299.229,271.532
 66.1,3.319,2.646,3.068,1426.072,8070.546,5793.984,4567.811,3537.845,2896.707,2360.260,1933.225,1639.016,1407.280,1209.930,1086.976,909.187,803.656,701.955,623.531,567.972,498.015,463.786,440.920,391.157,369.510,333.319
 68.5,2.690,2.493,3.250,5969.322,8552.807,6191.759,4911.022,3785.956,3235.869,2601.573,2194.915,1837.513,1591.789,1401.209,1199.750,1031.962,928.151,811.607,716.638,657.201,564.425,537.821,491.675,447.191,409.090,389.958
 71.0,3.550,3.135,2.493,9187.548,8659.048,6469.481,5022.854,3986.227,3305.876,2601.397,2231.362,1907.144,1581.503,1396.304,1231.401,1058.379,918.407,822.795,721.480,664.858,593.325,552.185,481.084,448.041,412.342,375.228
