Relative Humidity (%),25.6,23.2,21.2,19.6,18.2,17.0,16.0,15.1,14.3,13.6,13.1,12.6,12.1,11.7,11.4,11.0,10.7,10.5,10.2,10.0,9.8,9.7,9.5,9.6,9.4,9.2
Mean Free Path (m),8.48930e-008,8.48930e-008,8.48930e-008,8.48930e-008,8.48565e-008,8.48565e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.47507e-008,8.48565e-008,8.48565e-008,8.48565e-008,8.48565e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.48199e-008,8.49260e-008,8.48894e-008,8.49260e-008,8.49260e-008,8.49260e-008
Gas Viscosity (Pa*s),1.82958e-005,1.82958e-005,1.82958e-005,1.82958e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82911e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82863e-005,1.82815e-005,1.82863e-005,1.82863e-005,1.82863e-005
Diameter Midpoint (nm)
181.1,0.000,0.000,180851.826,200793.230,186490.101,177045.000,167762.234,158567.725,150605.354,140478.671,134956.503,126730.798,118666.922,110946.657,105299.196,102060.508,96943.197,93958.200,88275.702,83538.191,80165.356,74852.135,89607.812,84055.496,80519.881,76965.644
187.7,0.000,0.000,181975.381,184688.166,171610.722,163542.277,155227.445,148163.747,140394.526,132420.156,125736.753,119743.900,111649.113,105649.608,98932.629,96361.454,92436.611,87904.577,83905.450,79838.282,76787.651,71511.636,85231.784,81040.494,78218.645,73345.944
194.6,0.000,0.000,169931.427,166418.691,153669.957,147928.572,141549.369,133581.371,128471.363,121347.555,116365.235,109770.984,102896.680,98251.725,93400.217,90232.925,86122.597,83398.030,78436.662,74415.225,72342.233,67719.724,80766.156,76153.111,73024.996,70171.253
201.7,1.870,0.000,156784.438,148260.278,137713.819,132335.973,126876.935,122782.601,115254.326,110512.003,105279.715,101433.108,94103.497,90116.351,85001.330,82942.329,79613.551,75760.068,72519.027,69013.697,67219.660,63731.570,74477.311,70781.323,69024.467,65092.772
209.1,0.154,0.000,145937.800,128986.627,120774.906,116331.049,113425.946,108862.023,101848.277,98338.599,93781.176,90191.242,85964.891,80923.418,76806.577,75009.193,72326.016,70629.148,66196.407,63317.692,60966.837,57608.185,68679.874,65486.667,62788.588,59474.772
216.7,2.047,0.000,133721.328,111869.388,105715.655,100952.227,98205.496,95140.222,90772.510,86425.028,83743.941,79081.148,76451.828,72581.996,69204.474,67525.805,64869.266,61851.294,59204.198,56571.231,54917.091,52298.493,62234.876,58909.930,57307.981,54587.469
224.7,0.000,0.000,121062.208,95342.666,88184.167,86444.968,83539.280,81625.185,77112.258,75219.843,72986.937,69291.866,67087.761,63643.975,61135.103,59714.832,57825.062,55013.248,52760.881,51134.154,49481.206,47051.828,55928.438,54311.274,51750.234,48878.964
232.9,0.000,0.000,104480.373,78562.524,73990.291,72538.273,70201.038,68131.839,66033.967,64321.865,62237.798,60161.170,57144.258,55170.248,52486.729,51446.457,50087.405,48733.707,46053.362,44002.626,43361.612,40899.354,48913.009,47300.883,45243.889,43463.212
241.4,0.000,0.000,89505.768,63558.537,60243.549,59835.930,57569.102,56155.255,55187.733,53388.333,52823.422,50148.499,48499.066,46790.253,45115.950,44390.648,42189.282,41443.126,39380.770,38045.079,36551.558,35697.320,42554.456,40974.608,39358.690,37940.095
250.3,0.000,2.115,74355.295,51469.389,48585.148,47300.665,46836.016,46043.159,45262.473,44212.819,43641.904,41435.501,39904.232,39059.131,37318.697,37368.142,36154.898,34827.678,32948.772,32344.649,31606.283,29695.802,35973.401,34948.110,33399.253,32227.046
259.5,0.000,0.000,57561.622,39523.873,37774.321,37793.816,37443.568,36789.566,35934.917,35086.472,35131.500,33722.404,32219.244,31351.452,30521.407,30956.372,30229.578,28879.263,28101.791,27043.706,25759.527,25165.529,30533.359,29676.626,28259.143,26747.600
269.0,0.000,0.000,43667.269,30189.694,29159.068,28967.085,28931.691,28604.629,27687.382,27468.807,27143.280,26790.095,26440.059,25189.334,24278.673,24285.346,23854.776,23526.791,22508.232,21761.307,21141.485,20621.196,24781.466,23573.546,23060.338,22147.978
278.8,0.000,0.000,31741.683,21985.520,21865.379,21853.693,21376.667,21656.575,21448.628,20961.842,21250.583,20567.589,20349.419,19376.906,19060.571,19234.703,18826.393,18422.665,18113.900,17386.457,16846.854,16517.283,20145.342,19248.965,18929.526,18363.594
289.0,0.000,0.000,21471.557,15721.153,15087.588,15663.664,15426.385,15911.135,16115.988,15600.245,15583.136,15596.899,15388.601,14901.523,14894.991,14866.231,14221.371,14117.359,14075.966,13589.745,13400.926,12878.996,15663.227,15364.998,14803.788,14532.122
