Start Time,16:09:00,16:12:00,16:15:01,16:18:00,16:21:01,16:24:00,16:27:01,16:30:00,16:33:00,16:36:00,16:39:00,16:42:00,16:45:00,16:48:00,16:51:00,16:54:00,16:57:00,17:00:00,17:03:00,17:06:00,17:09:00,17:12:00,17:15:00,17:18:00,17:21:00,17:24:00,17:27:00,17:30:00,17:33:00,17:36:00,17:39:00,17:42:00,17:45:00,17:48:00,17:51:00,17:54:00,17:57:00,18:00:00,18:03:00,18:06:00,18:09:00,18:12:00,18:15:00,18:18:00,18:21:00,18:24:00,18:27:00,18:30:00,18:33:00,18:36:00,18:39:00,18:42:00,18:45:00,18:48:00,18:51:00,18:54:00,18:57:00,19:00:00,19:03:00,19:06:00,19:09:00,19:12:00,19:15:00,19:18:00,19:21:00,19:24:00,19:27:00,19:30:00,19:33:00,19:36:00,19:39:00,19:42:00,19:45:00,19:48:00
Diameter Midpoint
 46.1,0,49327.2,56758.9,41626.2,32137.7,28808.3,24786.4,19849,17991.1,14807.3,14468.8,11874,11179,9297.47,8600.71,7234.46,6786,5091,5158.55,4623.88,4220.11,3682.87,3174.01,3093.78,2809.37,2408.56,2412.08,1872.45,2099.77,1713.16,1368.4,1376.69,1023.92,931.525,974.583,861.604,851.733,823.828,749.156,750.784,693.143,647.121,640.28,558.525,593.021,521.338,461.693,417.827,463.51,363.924,244.534,336.488,333.278,401.604,238.778,220.07,213.826,269.527,147.974,236.494,227.267,123.093,119.414,167.3,120.83,80.7501,102.027,48.6201,135.552,69.2347,54.9624,87.4506,66.9475,14.4223
 47.8,0,49707.3,58606.3,43300,30109.6,29476.9,27218.6,22683.8,20233.5,17288,16116.9,13394.8,12951.5,10741.2,10012.3,7963.64,7520.12,6738.67,5702.55,5378.63,5031.31,4345.21,4017.82,3566.05,3173.17,3200,2627.92,2391.04,2460.7,2117.1,1818.65,1602.87,1427.01,1218.71,1296.25,987.791,1194.09,996.596,882.622,767.409,793.437,668.223,626.779,612.941,631.405,561.61,417.429,543.763,435.354,375.213,432.919,328.99,334.444,242.355,345.854,240.191,215.113,191.913,229.505,276.576,152.149,212.907,158.498,130.187,107.487,186.68,161.866,116.958,117.319,68.3089,109.025,144.261,61.3966,55.4042
 49.6,0,28338.5,60485,46199.6,33208.5,33402.1,29677.4,24961.9,21779.7,20003.7,17869.2,14757,14252.9,13112.9,11570.2,9465.94,8986.9,7329.24,6692.47,6907.75,5381.75,5275.84,4798.42,4151.34,3600.89,3411.12,3425.47,3173.52,2627.81,2639.56,2722.49,1651.31,1977.74,1369.44,1250.64,1284.39,1190.31,1175.39,1001.96,979.142,950.052,893.47,825.877,821.161,708.037,631.647,504.685,690.947,519.522,561.87,531.947,424.991,429.656,480.14,426.559,408.534,339.724,255.19,271.896,350.996,235.865,231.555,165.178,146.09,164.285,225.618,158.574,118.972,109.273,93.3533,89.7508,28.9302,124.691,93.8433
 51.4,0,14459.7,60617.6,47097.4,35317.6,34767.4,31886.9,28766.5,23448.5,22405.3,20047.2,17086.4,16552.9,14375.5,12160.8,11097.7,9939.01,8520.05,8251.78,6299.71,6878.75,5554.36,5130.39,4875.5,4864.47,4227.26,4325.28,3842.32,3314.07,3055.36,2534.94,2734.91,2386.8,1694.96,2089.88,1707.24,1408.82,1443.39,1089.12,1213.88,1078.56,868.955,925.61,864.623,809.717,683.928,780.624,622.936,661.921,729.678,685.459,538.745,465.847,392.634,355.431,301.32,409.086,302.912,307.643,348.9,253.179,219.709,206.742,151.027,279.397,191.171,242.624,132.141,172.804,151.722,161.05,154.58,119.09,67.3008
 53.3,0,27992,60776.8,49737.9,34996.9,36399.9,34910.6,29900.7,26661.9,24060.2,22363.2,18405.4,18123.6,16264.9,14009.8,13052.2,11952.6,10248.6,9271.6,9466.16,7136.91,6932.27,6595.61,5573.37,5380.87,4768.82,4249.4,4229.29,3457.3,3278.38,2935.33,2564.49,2360.61,1926.76,1795.75,1688.22,1660.08,1497.74,1756.77,1449.28,1258.43,1125.72,974.929,1180.29,1037.65,853.181,855.368,966.069,716.203,752.496,745.854,486.055,563.096,539.366,260.921,423.545,368.063,361.998,408.043,319.541,331.347,304.827,276.96,340.341,308.921,282.127,263.219,208.639,156.541,114.832,231.725,188.835,137.141,93.9686
 55.2,0,35823,65231,49410.5,37921.5,39104.2,38063.5,32816.9,28736.9,28766.7,24676.8,21216.5,20527.7,17672.3,15932.3,13434.5,13112.3,11901.7,10509.8,9864.91,8823.53,7729.48,6883.18,6809.65,6157,5729.42,5043.23,4701.72,4379.44,3519.05,3798,3018.94,2706.51,2424.39,2709.01,2105.52,1896.76,1868.08,1718.13,1369.76,1358.1,1455.19,1399.88,1361.51,1104.36,1090.55,800.825,977.192,917.557,786.977,818.095,622.556,585.809,424.402,423,474.782,520.7,344.526,415.95,295.867,365.343,353.006,290.15,392.561,315.884,323.178,338.733,266.153,204.471,175.901,252.821,168.883,199.789,174.097
 57.3,0,49720.4,61266,51764.8,39410.1,41151.5,41379.1,35973.1,33313.4,29965.3,28758.5,23362.4,20736.5,20388.9,18328,14791.7,15918.3,13534.3,11734.1,11455.5,9782.43,9257.17,8599.91,7609.1,7202.74,6361.25,5727.88,5389.49,5029.9,4406.01,3413.96,3674.81,3341.13,2715.65,2499.41,2314.94,2391.94,2288.29,2009.7,1620.2,1578.3,1336.37,1521.17,1382.47,1510.41,1200.32,1286.24,1022.75,1001.19,927.957,842.714,803.84,795.434,620.507,612.129,608.482,629.972,587.726,478.625,407.979,311.17,372.397,370.443,249.412,504.904,346.631,253.604,345.586,321.575,229.967,151.017,259.731,207.401,152.688
 59.4,0,53273.6,61363,54807.5,44533.2,43473.8,42731.1,38436.4,32890.6,32503.1,31093.2,25166.9,24561.3,21794.1,20288.7,17875.4,16845.6,14671,13513.5,12404.7,11270.9,10235,10100.7,7703.19,8260.81,7220.52,6399.44,6502.34,6134.99,5149.3,4341.03,4276.45,3382.49,2956.25,2809.98,2710.13,2597.33,2578.1,2401.4,1732.84,1450.59,2037.68,1519.7,1501.43,1355.55,1190.94,1285.09,1289.86,1085.91,1044.35,1024.29,1012.72,881.561,620.982,806.769,637.386,605.964,591.255,493.687,501.819,606.846,498.298,415.718,451.331,383.347,334.404,379.982,213.304,301.782,243.091,220.124,286.452,355.638,180.979
 61.5,0,48174.5,58931.5,52622.7,39913.7,44799.9,45608.7,40976,36120.6,34284.2,32898.4,29670,27151.6,25070.6,22508.7,19258.9,18557.9,15957.7,15239.8,13148.3,12113.8,11690.1,10601.4,8924.13,8847.51,8765.91,7732.56,6615.79,6418.33,5877.25,5136.6,4266.75,4200.41,3282.94,3563.58,2978.6,2940.87,2675.76,2846.77,2045.55,2147.02,2125.78,1841.92,1654.19,1462.9,1457.27,1531.5,1380.66,1309.85,1176.59,1067.86,1039.98,1002.17,956.909,736.866,786.411,647.951,701.474,513.765,606.562,476.767,489.335,443.412,383.325,362.9,481.874,452.924,396.198,358.662,356.133,258.612,314.199,242.939,236.998
 63.8,0,44697.6,57980,53151.2,45821.8,48917,47514,42304.4,37550.2,37922.7,35126.7,29937.6,30153.3,26966.4,24177.9,21044.7,20096,17925.1,16500.1,15797.4,14435.4,12294,11576.7,10578.1,9825.97,8622.74,8488.05,7696.6,7162.45,6179.35,6154.32,5323.59,4671.1,3936.78,4303.78,3424.25,3518.4,3321.81,3012.01,2542.19,2604.25,2232.46,1976.78,1849.67,2102.74,1842.05,1563.66,1489.87,1436.98,1050.68,1369.01,1275.83,1028.21,1077.09,901.105,830.815,745.241,935.869,618.062,729.756,538.158,584.128,634.59,472.865,414.807,430.618,492.432,452.789,300.537,330.58,270.203,247.734,277.534,323.61
 66.1,0,41060.3,58639.7,53526.2,39312.2,47079.3,51579.5,44622.3,39591.4,41075.4,38525.3,33086,31173.7,29202.6,26523.7,22896.7,21691.6,20935.2,18554.8,17340.1,16216.7,14310.6,13375.6,11619.8,10930.9,9777.67,9059.23,8418.34,7820.43,7496.23,6423.26,5625.32,5139.47,4266.13,4340.74,3818.22,3590.18,3253.39,3452.45,2734.96,2755.1,2483.57,2302.42,2220.49,2129.46,1845.21,1770.82,1812.34,1607.13,1284.2,1449.3,1193.06,1100.6,1069.83,1075.33,977.551,878.538,867.723,729.513,637.462,521.411,640.795,589.754,527.712,443.659,425.614,423.663,464.984,389.073,461.118,340.12,325.435,403.844,315.35
 68.5,0,37364.2,57347.6,52427.3,41109.2,50469.4,53211.3,48225.4,42085,43478.8,40899.3,34777.2,33496.2,32760.1,29958,25636.7,24715.6,22166.1,19584.8,18798.6,17164.8,15838.6,13475.2,13198.6,12086,10762.1,9757.05,10366.3,8416.57,8139.3,7622.22,6358.46,5754.38,4816.6,4994.38,4487.61,3901.29,3645.3,3712.65,3291.94,2737.77,2659.33,2557.99,2312.64,2419.04,2465.44,1810.24,1930.63,1876.47,1777.48,1503.19,1420.86,1274.72,1163.1,1228.04,976.362,936.463,809.341,737.477,861.65,806.551,676.507,878.896,798.712,600.621,603.594,506.356,476.847,560.816,389.995,306.435,290.459,322.943,266.283
 71.0,0,36772.8,53387.5,50054.6,48954.8,48148.4,51621.6,49011.7,43967.8,43796.1,42951.4,37367.5,36246.4,33305.8,30550.8,27124.5,25138.8,23185.4,20997.5,19325.3,18199.2,15962.2,14606.6,13118.9,13115.2,11829.5,10814.1,10492.9,9786.96,8681.39,7541.09,6876.7,6099.04,5069.49,5337.05,4777.72,4132.04,4359.46,3794.26,3390.3,2992.11,2545.33,2965.76,2418.25,2596.4,2213.67,2232.86,2124.56,1765.86,1690.41,1391.48,1447.91,1324.78,1268.27,1088.39,1005.6,1192.2,1061.25,919.985,613.463,819.916,791.007,648.376,680.294,770.849,599.946,695.418,498.484,538.146,525.446,456.43,457.638,343.831,449.735
 73.7,0,39416.1,51254.4,47713.9,36813.5,49243.7,51880.3,48848.1,46724.5,45326.2,43549.4,37762.5,38214.8,34566.3,30451.1,29680.1,27694.2,24189.7,22793,20375.7,19374.3,17470.3,15971.6,13370.4,13047,13800.7,11474.9,10896,9821.52,9137.37,7843.8,7087.58,6217.84,5464.74,5511.84,4968.56,4810.38,4010.14,4492.88,3818.86,3134.43,3425.65,2688.64,2733.99,2519,2341.73,2463.88,2025.43,1875.82,1867.61,1666.72,1626.72,1321.49,1457.36,1232.08,1372.29,1178.74,988.723,1023.17,880.176,992.75,789.595,811.402,737.328,830.623,668.79,658.719,457.061,464.863,491.72,478.045,560.217,349.845,364.093
 76.4,0,35144.2,55580.8,46822.2,39675.6,50537,52642.4,51812.2,46104.2,47416.3,45198.7,40731.1,39246.5,37036.7,35059.5,29301.4,30249.7,26513.2,23223.3,22234.4,21108.1,18865.7,16468.6,15552.3,14886.2,14083.4,12493.8,10891.3,11086.7,9695.26,9495.89,7570.98,6253.36,5708.57,6340.64,5636.37,5454.31,5126.27,4301.22,3682.26,3293.14,3820.88,3176.36,2812.78,3112.74,2595.5,2582.2,2198.96,2446.73,1970.9,1947.27,1864.89,1556.17,1297.92,1805.69,1605.97,1136.36,1209.86,1085.28,996.304,1036.61,841.763,898.963,1026.98,923.582,733.584,655.52,551.246,414.05,589.479,635.098,490.757,424.234,397.284
 79.1,0,35843.7,48295.6,46401.5,39175,49897.4,52041.5,51849.6,48279.4,48408.9,50147.9,42288.3,41656,38045.6,35458.7,32395.4,30769.5,27253.4,25421.7,23816.7,22110.3,19875.2,17872.2,16041.8,16133.4,14567.8,13710.3,13445.5,12372.5,10627.6,9680.83,8301.17,7468.55,7335.39,6173.92,5943.12,5393.76,5225.02,5162.09,3985.49,4092.83,3677.26,3532.1,2905.33,3319.2,3159.94,2543.77,2595.52,2149.72,2039.16,1705.1,2214.55,1872.94,1771.07,1573.47,1382.61,1346.57,1205.25,1337.31,1154.42,1177.88,923.15,1078.67,848.841,798.505,722.88,597.031,737.187,534.88,534.903,560.401,553.251,457.233,534.762
 82.0,0,26611.5,45966.5,50135.5,40558.1,51467.2,54692.7,53133.7,48183.3,50773.5,49851.3,43698,42499.6,40943.8,38103,35100.5,33180.7,30845.4,26670.9,24855.1,24401.8,21828.6,19314.9,18276.7,18345.3,15536.5,14654.2,14231.4,12591.3,11900.4,10273.5,9425.41,7544.28,7331.83,7016.83,6725.84,6068.64,5117.84,5702.99,4311.89,4019.07,3980.97,3711.76,3409.63,3376.05,3364.45,2813.74,2847.67,2726.16,2247.92,2023.84,2127.69,1786.8,1678.31,1603.71,1660.29,1270.41,1307.78,1329.71,1196.15,1002.16,863.984,1003.72,1024.46,906.261,890.943,964.678,715.665,687.419,709.317,773.841,477.107,530.797,686.262
 85.1,0,17798.7,44312.1,42167.1,42546.7,47669.4,53413.1,54052.7,48539,53608.4,51732.6,46382.4,44481.1,43281.4,39716.5,35429.1,34358.6,32667.6,28680.5,25881.3,25112.7,23324.7,19833.9,18421.6,18540.7,17022.4,14901.9,14586.1,12813.4,12488.4,10741.1,9844.09,8999.46,7434.54,7811.27,6918,6239.74,6043.21,5743.6,4855.64,4458.31,4362.48,4335.42,3689.61,3996.54,3179.69,3272.98,3282.05,3075.8,2453.79,2274.45,2256.33,2094.29,2049.98,1718.03,1407.86,1540.57,1658.76,1622.74,1409.45,1397.37,1344.29,898.433,1131.96,945.264,835.228,797.315,757.99,671.436,709.364,727.754,629.747,686.196,465.21
 88.2,0,9688.49,45275.6,44106.6,37532.6,57184.4,52934.1,54619.8,51170.8,53807.5,53400.2,47131.4,49141.5,43731.8,41813.8,37497.9,36498,34276.3,28551.7,28365.3,25503.3,25313.4,22272.3,21403.2,19997.5,18477.6,16796.4,15845.5,14457.3,13455.4,11479.4,10840.6,9862.55,8665.63,7363.21,7970.81,7080.41,6773.74,6081.92,5082.42,5613.1,4248.54,4404.04,4101.26,4117.77,3936.01,3228.93,3324.96,3091.7,2458.13,2666.14,2324.94,2199.92,2060.58,2069.51,1914.69,1743.47,1379,1339.12,1327.77,1366.4,1286.01,1118.04,1017.48,1070.45,814.37,1005.93,868.899,754.449,690.907,765.073,687.719,471.475,621.371
 91.4,0,7614.86,41995.1,42074.1,34994.1,51854.5,55231.6,53976.1,51538.3,54242.4,56396.1,49340.3,47032,46874.8,42344.6,39405.5,37987.6,35442.8,31207,30175,28519.3,25096.3,22463.9,22067.3,19879.5,19039.9,17537.8,17024.8,15231.6,13671.7,12483.6,11686.4,9889.74,9167.33,8096.59,7636.74,7395.63,7128.83,6382.51,5309.29,4862.26,5406.91,4964.37,4164.73,3898.77,4152.12,3411.09,4009.4,3273.08,2808.27,2550.77,2220.97,2411.98,2138.12,2168.58,1804.92,1678.83,1498.35,1564.59,1609.78,1597.57,1202.88,1299.57,1338.97,880.126,1088.34,889.835,814.943,861.221,598.835,671.151,663.49,619.349,617.301
 94.7,0,1731.49,48208.9,41013.8,36378.4,51203.8,55747.6,56361.6,51924.5,57871.3,55209.8,50844.4,48893.3,49752.7,45301.2,39557.4,41138.8,36454,32505.7,30166.2,27856.8,26440.4,24023.8,23012.3,21818.7,19759.1,18217.5,17813.6,15554.3,14972.3,12915,11771.6,10327.5,9203.61,9245.55,7973.85,7700.05,7007.56,6929.81,6031.2,5196.13,5413.07,5074.19,4372.45,4551.67,4288.17,3937.46,3793.42,3691.74,3358.18,3010,2663.38,2357.88,2213.99,2210.46,2034.41,1894.53,1721.2,1800.06,1506.44,1624.35,1297.55,1288.58,1350.96,1231.56,1152.32,920.474,1034.47,957.27,743.967,1084.11,661.125,629.366,664.687
 98.2,0,4784.61,41441.8,43673,36635.8,51223.7,54724.7,59268,51515.8,53263.8,57375.7,51019.1,50372.3,49039.5,47312,40451.1,41793,39091.4,33330.8,31604,30877.7,30450.4,23932.5,24070.2,22315.9,21029.7,19461.3,19175,18227.4,15922.2,13744.4,12276.3,10834,9780.66,9782.54,9173.43,8475.59,8019.14,7546.69,6194.12,5857.08,5558.11,5599.23,4502.12,4636.33,4469.26,3784.54,3995.64,3537.35,3337.21,3040.59,2721.58,2622.34,2399.81,2531.75,2447.06,2028.62,2000.36,1720.57,1530.68,1575.01,1498.8,1439.7,1387.46,1373,1119.51,1105.61,961.837,952.118,866.953,1130.87,756.446,758.925,731.936
101.8,0,12233.8,41987.7,42535.4,37331.3,45945,53868.5,56361.6,52092.5,55503.7,58542.5,52315.1,51023.7,50197.6,46388.1,43949.2,42353.3,40433.7,33929.3,33495.1,31069.4,29094.3,26815,25182.4,23833.8,21576.5,20434.9,19923.5,18525,16944,14146.9,12840.9,11159.3,9914.33,9811.44,9239.31,8704.73,8166.46,7453.64,6657.03,5371.78,5970.15,5709.77,5308.67,5174.41,4521.02,4663,4241.61,3874.86,3444.38,3512.57,3238.78,2889.2,2784.21,2490.94,2291.72,2324.13,2278.33,1791.7,1508.11,1782.65,1596.03,1448.05,1477.22,1588.7,1066.03,1095.26,975.926,1002.31,833.046,802.532,830.777,704.747,848.433
105.5,0,11727.5,45931,49110.9,37451.2,50155.1,56705.1,57106.8,53748,60649.5,59424.6,52179.1,50730.9,52265.1,47697.6,43540.4,44026,40386.2,36142.9,33084.2,31523,31008.2,28325,26068.9,24594.6,23380,21484,20197.3,18793.4,17489.6,14821.2,13327.6,11740.9,10779,10217.3,9579.68,9082.51,8640.83,8164.02,7349.7,6152.09,6186.29,5512.48,5603.06,5228.94,4589.04,4395.3,4475.5,3939.61,3416.74,3437.9,3228.92,2833.3,2498.86,2483.02,2559.63,1963.01,2273.97,1850.1,1750.51,1927.5,1758.62,1514.78,1387.34,1310.7,1318.67,1126.64,1195.32,944.17,897.617,888.712,1011.97,846.202,950.063
109.4,0,16232.4,42666.7,45007.8,35010.8,50103.5,55853.6,56153.1,53640.2,57403.5,59102.3,53143.2,52207,52488.9,49343.7,43731.9,44506.8,44209.6,36194.4,34686,33161.6,30029.3,29106.2,28612,25204.1,22967.8,21762.2,21232.3,19642,17834.1,14930.5,13849.6,12231.3,11393.1,10767.1,9701.15,9898.97,8783.77,8193.57,7090.03,6764.77,6247.33,6213.02,5683.87,5620.24,5216.21,4472.55,4847.51,4090.09,3364.87,3600.7,3288.41,3036.77,2416.39,2833.18,2390.13,2126.66,1929.3,2251.5,1941.6,1850.33,1817.04,1559.72,1545.68,1347.74,1224.44,1245.18,1189.03,1085.28,816.007,1102.36,935.178,831.919,907.235
113.4,0,21128.2,42031,49691.1,38203.2,51120.3,56571.4,55732.3,52185.3,57761.5,62587.9,53360.9,53569.6,52318.5,48235.5,45378.2,44342.5,42849.3,37532.2,35516.7,34445,31600.6,29625.2,27209.8,27097.9,23938,22169.1,21878.3,20241,18437.7,15362.9,14910.4,12495.5,11874.4,10558,10294.7,9321.61,8536.27,9354.82,7442.18,6779.92,7017.89,5937.11,5670.71,5555.29,5481.52,4945.05,4955.82,4211.81,3657.46,3520.69,3445.85,3030.1,3084.32,2584.13,2343.79,2381.16,2209.3,2362.07,1558,1666.38,1905.42,1692.31,1311.97,1402.43,1186.47,1306.11,1132.82,1029.04,970.984,1039.45,921.835,882.593,948.232
117.6,0,22846.5,42337.4,45785.9,39840.9,50230.1,55868.2,56793.1,53490.1,60169.3,59721.3,54142.1,51744.1,52480.1,51205.2,44538,44369.1,42703.3,38964.3,35172.9,34879.9,32392.5,29968.4,28325.3,25293.9,24665.1,22507.5,21980.1,19940.7,18759.7,16036.2,14722.8,13890.3,11137.1,11065.2,10234.5,10399.3,9488.94,8405.27,7668.97,6239.16,6789.46,5901.09,5817.45,5876.38,5337.52,5060.76,4592.97,4445.44,4065.58,3853.15,3266.94,3009.71,2911.19,2678.75,2754.1,2287.47,2347.91,1977.32,1845.87,1902.85,1652.09,1769.78,1642.6,1602.69,1416.34,1266.7,1230.28,1217.16,948,1065.87,971.179,910.349,860.019
121.9,0,25731.8,43494.1,45416.5,36026.8,49305.3,54817.5,56120.6,52299.5,56478,59051.4,55691.1,53138.4,52954.4,50412.7,45931.1,44281.8,42954.7,37448.5,35543.3,35580.7,32704.3,30925.7,28354,26231.1,26878.4,22637.7,19799.4,20859.6,18359.4,16200,14835.7,13150.3,11406.6,10947.4,10612.8,10312.6,9461.75,9174.05,7907.41,6860.51,6841.81,6336.85,6089.2,5684.24,5581.57,5194.65,4887.48,4537.59,4039.25,3563.62,3452.39,3067,3005.21,2713.55,2263.05,2664.06,2498.61,2200.48,1855.67,1908.12,1858.13,1914.55,1778.23,1613.99,1384.81,1238.57,1223.44,1039.95,995.097,1150.91,1063,930.327,820.164
126.3,0,28994.1,43452,46688.5,39787.2,51419.3,54940,55625,52905,50833.2,57455.5,54139.5,54516.3,52963.3,49663.2,45348.1,45861.2,42560.2,38730.7,36964,35318.6,31958.5,31776.9,28963.8,25391.8,25638,23134.2,22128.4,20515.5,18952.4,16155.2,14654.8,13318.7,12035.1,11812.1,11114.2,10384.2,9624.83,8680.76,7621.82,7152.25,6835.89,6308.49,6006.06,5882.85,5374.93,5159.97,4916.1,4521.54,4197.83,3754.18,3515.74,3356.33,3095.03,2780.17,2771.05,2406.86,2283.28,2065.08,1799.08,1767.18,1966.18,1818.59,1634.02,1645.62,1495.09,1274.78,1341.12,1098.35,1009.17,1099.2,1110.55,757.647,921.398
131.0,0,30391.9,41963.5,45488.1,37030,47749.9,56503.4,52612.3,49183,57572.2,57114.7,52414.1,53272.5,52709.9,50066.4,44395.2,46694.6,41670.1,38741.1,36143.9,34994,32366.1,30818.5,28350.1,26745.7,24670.9,23554.4,22260.5,20405.5,18878,16170.8,14488.1,12987.2,11715.8,11761,10721.1,10160.4,9296.7,8958.17,8223.13,6827.44,7187.9,6195.77,5730.69,5680.7,5420.13,5143.98,5057.06,4745.81,4106.87,3664.56,3814.91,3302.65,2834.99,2907.8,2419.58,2247.85,2633.12,1962.62,1994.83,1958.12,1655.13,1918.14,1696.3,1364.59,1568.05,1254.87,1152.51,1139.44,990.728,1198.91,973.459,1039.92,804.437
135.8,0,33278.5,43172.9,46124.8,39825.3,47010.3,54138.8,54426.3,51902,49850.3,55091.3,51712.2,50678.9,50687.7,50076.4,44343.6,44779.8,41780.4,37479.9,35393.2,33990.8,32117.8,30216.1,27418.7,26194.4,24422.6,23122.4,21896.5,21389.1,17850.4,16257.9,14941.8,13251.6,11734.7,10963.9,10810.3,10507.5,8771.61,8851.23,7600.44,6769.31,7397.75,6125.63,6139.06,5835.57,5410.85,5119.5,4021.2,4437.82,4143.73,3562.47,3625.53,3079.74,2980.79,2779.35,2830.77,2415.49,2380.08,2154.04,1932.95,1718.17,1937.54,1850.26,1496.26,1548.97,1514.67,1369.57,1390.61,1251.78,988.827,1014.21,1136.53,951.248,814.946
140.7,0,33614.6,42670.2,44854.6,36212.8,45741.8,51873.1,53538.2,49271.8,52275.7,54016.7,50492.9,48848.3,49063,47763,43622.4,42909.8,41575.6,37178.4,34236.4,33741.3,33101.6,29844.8,27258.6,25643.5,24221.7,22903.7,21782,20048.1,18698.5,16116.4,14677.5,12945.1,11862.9,11023.7,11102.2,10042.4,9087.39,9054.46,7581.5,6710.85,6740.36,6310.48,5741.7,5783.81,5251.2,5156.51,4959.61,4394.66,3871.17,3748.68,3809.7,3389.25,2918.59,2952.5,2648.41,2504.43,2205.14,2097.67,1919.06,2000.62,1938.24,1872.06,1542.93,1425.8,1409.05,1408.5,1143.6,1159.84,990.087,1091.61,1012.01,847.897,890.225
145.9,0,37274.4,41727.5,42747,37121.6,44653.5,48638.9,49604.9,50519.9,50198.5,51779.4,48873.3,46783.4,47846.2,45676,43097.6,37190.6,39340.9,36584.8,34297.1,32660.5,30801.1,30764.2,26964.6,24883.3,24280.1,22040.3,21223.9,19698.5,18542.8,15556.3,13773.7,12993,10993,10506.9,10359.8,10004.4,9553.47,8680.51,7528.85,6765.01,6417.03,6211.39,6055.52,5378.9,5318.41,4991.43,4587.49,4466.65,3953.74,3559.42,3524.41,2912.72,3004.86,2697.18,2501.34,2307.77,2340.55,2044.81,2094.2,1906.01,1779.41,1665.61,1490.32,1382.93,1314.22,1259.95,1218.66,1231.43,1062.28,763.871,975.014,695.395,739.897
151.2,0,34115.6,40864.5,41449.7,35493.2,41869.4,48126.6,47444.6,46353.4,49435.3,49341.7,46458.4,44929.4,45934.4,44133,40342.1,40417,37877.5,34866.9,32921.2,31619.5,29594,28268.3,25708.2,24277.1,23110.5,21354.9,20129.4,18760.4,16950.2,15244,14032.7,12374.2,11000.9,9759.64,10703.7,9373.59,8721.86,8042.02,7161.49,6863.18,6265.78,5732.55,5551.02,5517.08,5462.81,4886.99,4179.45,4037.17,3576.4,3526.63,3024.47,2823.72,2523.31,2529.21,2637.34,2371.43,2469.73,2184.45,2015.23,1803.45,1741.78,1609.28,1503.72,1309.47,1252.23,1219.08,1076.01,1031.58,867.527,846.718,1021.56,784.645,837.613
156.8,0,33259.7,37674.2,39179.4,34124.1,39283,44074.8,45090.1,44519.5,46651,46578.3,44592.4,42992.9,43664.7,44256.9,38007.5,37040.4,36011.6,33413.9,31065.2,30469.4,28857.6,26886.7,25942.7,23176.1,21911.1,19984.1,19247.7,17896.6,16553.9,13914.7,13136.7,12128.9,10907.2,10600.4,9618.17,8842.89,8550.89,7986.97,6738.28,6398.68,6037.96,5863.14,5058.24,5173.62,4869.79,4266.8,4323.61,3793.76,3480.9,3309.89,3288.29,2933.99,2560.29,2863.39,2235.67,2063.67,2177.79,2072.62,2005.09,1823.61,1658.16,1485.36,1377.29,1394.76,1276.47,1123.18,1064.91,1098.91,997.834,1030.49,881.21,680.536,733.335
162.5,0,34226.9,35298.7,39322.5,31716.7,37183,42245.8,42799.5,40525.8,42339.1,44702.6,41211.3,40401.8,40101.5,37423.8,36469.6,35592.5,34337.8,30519.7,30444.6,27800.1,27152.6,25067.1,22628.4,22086.6,20968.8,19670.4,18048.3,16287.3,16184.1,13678.6,12583.8,10900.3,9910.03,9393.25,8798.43,8906.43,7803.74,7863.56,6742.99,6060.49,6019.88,5184.72,4993.23,5128.62,4968.46,4474.23,4136.51,3705.23,3270.34,3243.53,3068.47,2836.74,2630.76,2450,2396.67,2156.56,2047.72,1813.7,1706.02,1526.08,1559.2,1691.06,1499.32,1278.83,1238.15,1088.19,1008.77,1044.05,966.953,910.653,805.443,794.327,595.424
168.5,0,29924.3,32101.7,34088,31870.8,34360.7,39474.5,39260.7,37266.9,39642.8,40527.4,40002.9,38156.6,38045.3,36925,33063.1,32912.8,30832.8,29238.9,27210.3,25960.3,25755,23430.8,21551.7,21234.2,19338.2,18844.7,17113.7,15906,14449.9,12695.9,11933.7,10642.4,9542.78,9107.64,8754.38,8048.75,7357.43,7091.22,6267.34,5447.09,5813.89,5025.38,4854,4860.57,4181.86,4448.82,3628.25,3662.09,3109.29,2761.29,3029.27,2393.47,2196.81,2209.54,2401.47,1923.1,2086.47,1856.23,1936.52,1535.06,1415.75,1308.79,1073.3,1153.43,1140.95,1006.32,971.062,892.022,921.924,722.979,792.758,845.196,737.04
174.7,0,28342.9,30922.2,30840.5,27424.9,32002.8,35762.8,36242.2,35571.6,34840.1,36982.7,37426.2,35269.4,34783.3,34913.8,30662.4,30290,28955.8,26751.3,25966.9,24208.4,22564.8,22023.3,19649,19584.6,17636.1,17004.5,15675.6,15002.3,13514.5,11814.7,10582.4,10198.1,8979.97,8804.25,8195.71,7551.81,6803.85,6723.88,5852.86,5214.31,4949.27,4867.56,4279.01,4408.23,3931.31,3829.11,3424.16,3453.67,3251.29,2741.84,2503.04,2619.31,2172.32,1994.69,2157.54,1776,1862.31,1550.86,1693.38,1547.78,1293.22,1230.58,1256.28,1149.1,1019.95,956.792,988.225,1059.79,757.917,697.658,782.341,657.786,591.305
