Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230531_2.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23
Start Time,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00
Diameter Midpoint
 66.1,20.0139,11.603,23.2294,1.07137e+006,587453,478509,397053,340121,296270,254224,224484,199053,174803,157110,145549,129075,115132,109322,97472.3,90899.5,83267.3,75085.2,71148,65222.9,60422.4,56817.8,51398.4,49315.1
 68.5,30.2365,30.7428,35.3299,1.07704e+006,629558,513487,429148,368372,323331,279177,247950,221970,197911,175689,160183,142655,126467,120914,111572,103932,91987.1,87463.6,79142.4,73453.4,67296.1,63126.3,57866.6,55881
 71.0,50.0197,30.3406,5.63129,1.00305e+006,643656,527578,444286,377558,333122,287864,253789,232883,206020,183618,167379,152867,136987,123439,116349,108014,98139.9,90026,82026.6,77628.9,71620,65725.7,62087,57921.1
 73.7,46.1052,44.0214,39.5712,1.01281e+006,662045,547526,464184,396694,346026,305417,269379,243728,220265,193349,177325,160832,145041,134183,122532,115657,108049,96656,91113.6,83503.9,76159.2,71290.7,65776.3,61420.7
 76.4,26.558,19.2417,29.2554,1.06004e+006,688888,567137,493128,419762,367667,327346,286413,263008,233092,209886,191735,174756,159760,146198,134437,123980,115642,107359,98903.8,91630.1,83822.1,77391.1,73498.3,67114.4
 79.1,42.522,24.0499,47.6835,1.08487e+006,720291,596900,517546,444698,387141,347921,305069,278584,250768,225674,206668,187499,170530,158921,145398,134592,125017,119493,107304,100403,94063,85668.5,80121.1,75202.9
 82.0,30.2308,19.5882,2.95044,1.09344e+006,743942,623840,538339,469117,413711,366688,327168,294883,270188,241518,222340,204622,183433,172984,159119,146199,139027,124906,114612,109337,99718.9,94092.6,88194.1,82865.9
 85.1,11.7647,12.3546,20.5196,1.12363e+006,765794,639557,554415,488392,429812,386935,344596,312549,281390,256001,237654,211906,196342,183769,167399,157861,146608,134467,125418,119044,109622,102257,94950.7,92458.4
 88.2,5.23038,29.1189,23.7056,1.13787e+006,789652,665710,576607,510486,448948,402919,363638,326548,300481,275270,253151,227262,210373,194913,180245,170887,156521,146178,134054,126927,118782,110482,104690,100102
 91.4,26.0214,8.60964,27.9194,1.11973e+006,804351,683333,599423,528606,467616,421506,382264,342290,314817,286549,265369,240722,219070,205588,189887,179308,165994,155537,143947,135068,126583,116035,111723,103457
